quarter,result,state,app_count,worker_count,min_yr_sal,avg_yr_sal,max_yr_sal,min_pw,avg_pw,max_pw,avg_decdur,naics5,job,empcity,samest,ssst
2016Q4,WITHDRAWN,GA,106,106,16276.0,56732.0,253833.0,32552.0,71361.0,191506.0,15,54151.0,PROGRAMMER ANALYST,ATLANTA-GA,56,52.83
2016Q4,WITHDRAWN,GU,6,6,18970.0,28065.0,37000.0,37939.0,53068.0,66539.0,0,62151,MEDICAL LABORATORY TECHNOLOGIST,TAMUNING-GU,6,100.0
2016Q4,WITHDRAWN,HI,2,2,38730.0,41690.0,44650.0,75720.0,82486.0,89251.0,3,52411.0,ASSOCIATE PROFESSOR,HONOLULU-HI,2,100.0
2016Q4,WITHDRAWN,IA,9,9,21846.0,52230.0,141989.0,39042.0,66791.0,133973.0,17,61131,POSTDOCTORAL RESEARCH SCHOLAR,CEDAR RAPIDS-IA,6,66.67
2016Q4,WITHDRAWN,IL,164,194,20696.0,59236.0,325000.0,28226.0,79356.0,154003.0,58,54151,SOFTWARE ENGINEER,CHICAGO-IL,58,35.37
2016Q4,WITHDRAWN,IN,24,27,20228.0,52120.0,250000.0,29474.0,57572.0,95264.0,46,61131,RESEARCH SCIENTIST (PROJECT STATISTICIAN) - PHARMACOGENOMICS,INDIANAPOLIS-IN,18,75.0
2016Q4,WITHDRAWN,KS,14,14,22450.0,34914.0,47653.0,32094.0,57595.0,95306.0,1,54151,SOFTWARE ENGINEER,OVERLAND PARK-KS,6,42.86
2016Q4,WITHDRAWN,KY,25,25,21270.0,85454.0,420000.0,42286.0,68754.0,136885.0,1,54151,PROGRAMMER ANALYST,LOUISVILLE-KY,6,24.0
2016Q4,WITHDRAWN,LA,7,7,21749.0,53131.0,100000.0,40630.0,57064.0,82390.0,203,61131.0,HLA TECHNOLOGIST 2,NEW ORLEANS-LA,6,85.71
2016Q4,WITHDRAWN,MA,149,149,19200.0,74048.0,340000.0,32323.0,81375.0,187200.0,184,54151.0,COMPUTER PROGRAMMER,BOSTON-MA,95,63.76
2016Q4,WITHDRAWN,MD,71,71,19150.0,59695.0,130000.0,36525.0,74750.0,195728.0,63,54151.0,DEVELOPER,ROCKVILLE-MD,41,57.75
2016Q4,WITHDRAWN,ME,3,3,27500.0,204900.0,293600.0,42286.0,138895.0,187200.0,172,62111,HEMATOLOGIST/ONCOLOGIST,CARIBOU-ME,3,100.0
2016Q4,WITHDRAWN,MI,135,135,26364.0,1507080.0,197600000.0,26250.0,70997.0,123531.0,17,54151,PROGRAMMER ANALYST,TROY-MI,62,45.93
2016Q4,WITHDRAWN,MN,15,15,30000.0,6120622.0,90977120.0,50336.0,78063.0,99080.0,1,54151,PR. REGULATORY AFFAIRS SPECIALIST,MINNEAPOLIS-MN,10,66.67
2016Q4,WITHDRAWN,MO,21,21,20353.0,73646.0,224328.0,40706.0,83528.0,191630.0,121,54151,HEMATOLOGIST/ONCOLOGIST,ST. LOUIS-MO,13,61.9
2016Q4,WITHDRAWN,MS,1,1,19635.0,19635.0,19635.0,39270.0,39270.0,39270.0,3,61111.0,TEACHER (MATH & TECHNOLOGY),INDIANOLA-MS,1,100.0
2016Q4,WITHDRAWN,MT,1,1,27352.0,27352.0,27352.0,41350.0,41350.0,41350.0,0,61131.0,ADJUNCT INSTRUCTOR,BOZEMAN-MT,1,100.0
2016Q4,WITHDRAWN,NC,409,409,18000.0,69118.0,488868.0,15080.0,81013.0,3277248.0,335,54151.0,MANAGING CONSULTANT,DURHAM-NC,44,10.76
2016Q4,WITHDRAWN,ND,3,3,50000.0,63120.0,69680.0,45910.0,51481.0,54267.0,0,71113.0,SYMPHONY CONDUCTOR,GRAND FORKS-ND,3,100.0
2016Q4,WITHDRAWN,NE,8,8,26000.0,89875.0,125000.0,52000.0,78564.0,107266.0,0,54151,SENIOR QUALITY ASSURANCE ENGINEER,OMAHA-NE,4,50.0
2016Q4,WITHDRAWN,NH,7,7,37450.0,71627.0,147500.0,58989.0,78282.0,107744.0,0,54151.0,LOGISTICIAN/PRODUCT MANAGER,NASHUA-NH,4,57.14
2016Q4,WITHDRAWN,NJ,395,412,15049.0,49717.0,480000.0,21674.0,70289.0,212098.0,18,54151.0,PROGRAMMER ANALYST,EDISON-NJ,128,32.41
2016Q4,WITHDRAWN,NM,5,5,19320.0,183972.0,400000.0,38640.0,117198.0,221894.0,2,62211.0,CULTURAL PROGRAM COORDINATOR,ALBUQUERQUE-NM,5,100.0
2016Q4,WITHDRAWN,NV,28,28,25085.0,62695.0,249372.0,43555.0,90841.0,235165.0,90,54151,APPLICATION ANALYST L2,LAS VEGAS-NV,18,64.29
2016Q4,WITHDRAWN,NY,341,382,19386.0,64373.0,540000.0,25750.0,84779.0,227178.0,191,52311.0,ASSOCIATE,NEW YORK-NY,258,75.66
2016Q4,WITHDRAWN,OH,47,48,9870.0,62242.0,182000.0,18240.0,77101.0,198869.0,183,61131.0,PROGRAMMER ANALYST,COLUMBUS-OH,34,72.34
2016Q4,WITHDRAWN,OK,6,6,31000.0,64732.0,101500.0,37930.0,96684.0,202654.0,95,61131,ASSISTANT PROFESSOR,OKLAHOMA CITY-OK,6,100.0
2016Q4,WITHDRAWN,OR,9,9,20789.0,57013.0,116434.0,39166.0,84704.0,152859.0,51,62211.0,HOSPITALIST,BEAVERTON-OR,8,88.89
2016Q4,WITHDRAWN,PA,98,367,20236.0,70331.0,587500.0,36878.0,74214.0,228000.0,8,54151.0,PROGRAMMER ANALYST,PHILADELPHIA-PA,53,54.08
2016Q4,WITHDRAWN,RI,14,15,31345.0,106706.0,197500.0,41829.0,97487.0,242174.0,71,44611.0,PHARMACIST,WOONSOCKET-RI,4,28.57
2016Q4,WITHDRAWN,SC,9,9,20500.0,38712.0,95733.0,35710.0,59628.0,94973.0,99,61131.0,PROGRAMMER ANALYST,FORT MILL-SC,9,100.0
2016Q4,WITHDRAWN,SD,1,1,31190.0,31190.0,31190.0,62379.0,62379.0,62379.0,0,54151,SR. COMPUTER SYSTEMS ANALYST,PIERRE-SD,1,100.0
2016Q4,WITHDRAWN,TN,71,71,16640.0,74366.0,175000.0,31637.0,65737.0,187200.0,485,3336.0,COMPUTATIONAL SCIENTIST: LARGE-SCALE SIMULATIONS,NASHVILLE-TN,23,32.39
2016Q4,WITHDRAWN,TX,432,909,19375.0,183479.0,57044000.0,29515.0,78297.0,179379.0,132,54151.0,PROGRAMMER ANALYST,DALLAS-TX,231,53.47
2016Q4,WITHDRAWN,UT,23,23,19577.0,52447.0,132000.0,31512.0,81008.0,182374.0,108,52211.0,JAVA EE DEVELOPER,SALT LAKE CITY-UT,14,60.87
2016Q4,WITHDRAWN,VA,90,90,17389.0,58875.0,475000.0,33860.0,69382.0,129043.0,88,54151.0,PROGRAMMER ANALYST,GLEN ALLEN-VA,35,38.89
2016Q4,WITHDRAWN,VT,5,5,13662.0,44032.0,78000.0,27324.0,65206.0,85654.0,0,54151,DIRECTOR OF MARKETING AND BUSINESS DEVELOPMENT,SOUTH BURLINGTON-VT,2,40.0
2016Q4,WITHDRAWN,WA,140,140,20000.0,65626.0,611388.0,37294.0,88300.0,231899.0,365,45411,SOFTWARE DEVELOPMENT ENGINEER II,SEATTLE-WA,100,71.43
2016Q4,WITHDRAWN,WI,27,45,15600.0,77893.0,186098.0,25501.0,67683.0,109782.0,325,33341.0,SYSTEM ENGINEER,MILWAUKEE-WI,16,59.26
2016Q4,WITHDRAWN,WV,8,8,24000.0,58544276.0,234000000.0,41496.0,96502.0,174450.0,229,61131,ASSISTANT PROFESSOR OF MEDICINE IN PULMONOLOGY,MORGANTOWN-WV,8,100.0
2017Q1,CERTIFIED,AK,8,8,15600.0,52802.0,116532.0,26686.0,63357.0,101234.0,5,62211,MEDICAL TECHNOLOGIST,ANCHORAGE-AK,8,100.0
2017Q1,CERTIFIED,AL,98,99,16151.0,48242.0,125000.0,23858.0,63786.0,187200.0,5,61131,ACCOUNTANT,BIRMINGHAM-AL,81,82.65
2017Q1,CERTIFIED,AR,244,244,13437.0,58750.0,287500.0,23878.0,90121.0,198078.0,5,45291,PROGRAMMER ANALYST,BENTONVILLE-AR,117,47.95
2017Q1,CERTIFIED,AZ,363,368,15910.0,56515.0,200000.0,24003.0,77023.0,223350.0,5,54151,SOFTWARE ENGINEER,PHOENIX-AZ,226,62.26
2017Q1,CERTIFIED,CA,12527,36927,10743.0,80779.0,490000.0,21154.0,98041.0,278325.0,5,54151,SOFTWARE ENGINEER,SAN FRANCISCO-CA,9066,72.37
2017Q1,CERTIFIED,CO,431,438,16500.0,65526.0,312204.0,24648.0,84709.0,237349.0,5,54151,RESEARCH ASSOCIATE,DENVER-CO,231,53.6
2017Q1,CERTIFIED,CT,645,653,16682.0,59631.0,390719.0,32136.0,79706.0,284211.0,5,54151,PROGRAMMER ANALYST,STAMFORD-CT,290,44.96
2017Q1,CERTIFIED,DC,237,258,15600.0,62002.0,207500.0,29744.0,77479.0,256589.0,5,54172,RESEARCH ASSOCIATE,WASHINGTON-DC,188,79.32
2017Q1,CERTIFIED,DE,248,250,22275.0,45814.0,239200.0,19807.0,70931.0,191547.0,5,54151,PROGRAMMER ANALYST,WILMINGTON-DE,74,29.84
2017Q1,CERTIFIED,FL,2583,7851,9870.0,55483.0,624000.0,19448.0,73031.0,255778.0,5,54151,ADVISORY SENIOR ASSOCIATE,TAMPA-FL,886,34.3
2017Q1,CERTIFIED,FM,1,1,90750.0,90750.0,90750.0,60029.0,60029.0,60029.0,6,71394,DIRECTOR OF CLUB OPERATIONS,DELAND-FM,1,100.0
2017Q1,CERTIFIED,GA,1759,1828,14165.0,52681.0,315753.0,24960.0,70277.0,268258.0,5,54151,PROGRAMMER ANALYST,ATLANTA-GA,943,53.61
2017Q1,CERTIFIED,GU,56,56,16328.0,38702.0,140000.0,26478.0,52897.0,253323.0,5,23622,CIVIL ENGINEER,TAMUNING-GU,56,100.0
2017Q1,CERTIFIED,HI,42,42,20363.0,47424.0,140653.0,37627.0,66632.0,131747.0,5,61131,SCIENTIFIC NUMERICAL MODELER,HONOLULU-HI,38,90.48
2017Q1,CERTIFIED,IA,215,217,15384.0,60626.0,243600.0,17014.0,73874.0,250182.0,5,54151,SOFTWARE ENGINEER,IOWA CITY-IA,142,66.05
2017Q1,CERTIFIED,ID,56,56,19000.0,50455.0,85000.0,20320.0,74688.0,131955.0,6,33441,IT DATA ENGINEER,BOISE-ID,42,75.0
2017Q1,CERTIFIED,IL,5358,7340,13073.0,50379.0,375000.0,26146.0,79450.0,232357.0,5,5416,PROGRAMMER/DEVELOPER 2,CHICAGO-IL,1591,29.69
2017Q1,CERTIFIED,IN,312,315,14250.0,49013.0,312500.0,21986.0,69734.0,248747.0,5,54151,PHYSICAL THERAPIST,INDIANAPOLIS-IN,198,63.46
2017Q1,CERTIFIED,KS,196,196,14394.0,52019.0,338000.0,26520.0,71419.0,200782.0,5,54151,PROGRAMMER ANALYST,OVERLAND PARK-KS,116,59.18
2017Q1,CERTIFIED,KY,321,419,19500.0,60778.0,375000.0,30306.0,76161.0,234978.0,5,54151,PROGRAMMER ANALYST,LOUISVILLE-KY,109,33.96
2017Q1,CERTIFIED,LA,162,163,16044.0,65779.0,416375.0,16990.0,74389.0,260021.0,5,61131,SOFTWARE ENGINEER,BATON ROUGE-LA,120,74.07
2017Q1,CERTIFIED,MA,2694,2728,13894.0,69181.0,435000.0,24003.0,82912.0,283421.0,5,54151,COMPUTER PROGRAMMER,BOSTON-MA,1604,59.54
2017Q1,CERTIFIED,MD,2541,2554,16380.0,70142.0,245000.0,20940.0,68247.0,187200.0,5,54151,DEVELOPER,ROCKVILLE-MD,556,21.88
2017Q1,CERTIFIED,ME,63,63,16775.0,52392.0,200000.0,27477.0,66348.0,253157.0,5,54171,SR. SOFTWARE ENGINEER,PORTLAND-ME,42,66.67
2017Q1,CERTIFIED,MI,3217,3347,15101.0,45390.0,350000.0,26000.0,72181.0,276661.0,5,54151,PROGRAMMER ANALYST,TROY-MI,1297,40.32
2017Q1,CERTIFIED,MN,577,693,17025.0,65589.0,375000.0,27380.0,80975.0,349410.0,5,54151,SOFTWARE ENGINEER,MINNEAPOLIS-MN,361,62.56
2017Q1,CERTIFIED,MO,534,558,16000.0,63755.0,503738.0,25834.0,77321.0,264118.0,5,54151,PROGRAMMER ANALYST,ST. LOUIS-MO,308,57.68
2017Q1,CERTIFIED,MS,41,41,15960.0,45257.0,126500.0,27620.0,68206.0,210891.0,5,61131,ASSISTANT PROFESSOR,JACKSON-MS,41,100.0
2017Q1,CERTIFIED,MT,13,13,20000.0,34492.0,79458.0,24024.0,47931.0,78915.0,6,61131,POSTDOCTORAL RESEARCHER,BOZEMAN-MT,11,84.62
2017Q1,CERTIFIED,NC,3941,3941,11700.0,59377.0,266500.0,18810.0,71497.0,226138.0,5,54151,APPLICATION DEVELOPER,DURHAM-NC,867,22.0
2017Q1,CERTIFIED,ND,30,30,22126.0,73201.0,237500.0,36338.0,73403.0,187200.0,5,61131,POSTDOCTORAL RESEARCHER,FARGO-ND,23,76.67
2017Q1,CERTIFIED,NE,173,181,18816.0,64684.0,185000.0,37003.0,77389.0,200949.0,6,54151,SOFTWARE ENGINEER,OMAHA-NE,99,57.23
2017Q1,CERTIFIED,NH,95,100,21000.0,56630.0,249673.0,29744.0,76860.0,187200.0,6,54151,PROGRAMMER ANALYST,NASHUA-NH,53,55.79
2017Q1,CERTIFIED,NJ,9565,15119,13000.0,47556.0,392106.0,17555.0,72807.0,284211.0,6,54151,PROGRAMMER ANALYST,EDISON-NJ,2445,25.56
2017Q1,CERTIFIED,NM,61,61,17000.0,62327.0,341000.0,29536.0,68787.0,208978.0,6,54151,SENIOR SIEBEL CONSULTANT,ALBUQUERQUE-NM,45,73.77
2017Q1,CERTIFIED,NV,99,99,19000.0,64140.0,275000.0,32739.0,83431.0,264389.0,6,61131,PHYSICAL THERAPIST,LAS VEGAS-NV,80,80.81
2017Q1,CERTIFIED,NY,4618,8596,11175.0,65101.0,750880.0,20710.0,85973.0,520000.0,5,54151,SOFTWARE ENGINEER,NEW YORK-NY,3205,69.4
2017Q1,CERTIFIED,OH,1121,1287,12782.0,53863.0,237500.0,19030.0,74018.0,309012.0,5,54151,PROGRAMMER ANALYST,COLUMBUS-OH,642,57.27
2017Q1,CERTIFIED,OK,90,162,11991.0,71677.0,312000.0,17347.0,67248.0,269131.0,6,61131,MEDICAL TECHNOLOGIST,OKLAHOMA CITY-OK,80,88.89
2017Q1,CERTIFIED,OR,154,155,16505.0,61273.0,277035.0,30493.0,83394.0,210704.0,6,61131,PHARMACIST MANAGER,PORTLAND-OR,120,77.92
2017Q1,CERTIFIED,PA,3150,22871,13395.0,79145.0,650000.0,20760.0,77967.0,249018.0,5,54161,SENIOR CONSULTANT,PHILADELPHIA-PA,1242,39.43
2017Q1,CERTIFIED,PR,6,6,14508.0,36363.0,70000.0,27664.0,66263.0,134056.0,6,61131,PHYSICAL EDUCATION TEACHER COACH,SAN JUAN-PR,5,83.33
2017Q1,CERTIFIED,RI,147,148,23738.0,82323.0,187500.0,41829.0,89106.0,296171.0,6,42421,PROGRAMMER ANALYST,WOONSOCKET-RI,66,44.9
2017Q1,CERTIFIED,SC,153,153,18450.0,46517.0,354334.0,28974.0,63593.0,283668.0,6,54151,PROGRAMMER ANALYST,EASLEY-SC,91,59.48
2017Q1,CERTIFIED,SD,19,19,18251.0,65770.0,487500.0,36502.0,67514.0,187200.0,5,62211,SOFTWARE QUALITY ASSURANCE TESTER,SIOUX FALLS-SD,15,78.95
2017Q1,CERTIFIED,TN,518,546,14310.0,72138.0,478400.0,17638.0,73324.0,278325.0,5,3336,POSTDOCTORAL RESEARCH ASSOCIATE,NASHVILLE-TN,314,60.62
2017Q1,CERTIFIED,TX,9732,28711,11390.0,47139.0,375000.0,19510.0,75821.0,340400.0,6,54151,TECHNOLOGY LEAD - US,PLANO-TX,3366,34.59
2017Q1,CERTIFIED,UT,188,189,12480.0,49734.0,190000.0,15080.0,76310.0,195250.0,6,54151,PROGRAMMER ANALYST,SALT LAKE CITY-UT,166,88.3
2017Q1,CERTIFIED,VA,2100,3349,15600.0,58905.0,209000.0,17490.0,75584.0,196747.0,5,54151,PROGRAMMER ANALYST,RICHMOND-VA,901,42.9
2017Q1,CERTIFIED,VI,5,5,22300.0,31180.0,57500.0,29900.0,43545.0,74963.0,5,61111,SPECIAL EDUCATION TEACHER,ST. THOMAS-VI,5,100.0
2017Q1,CERTIFIED,VT,84,84,15000.0,48123.0,104000.0,27040.0,82201.0,131477.0,6,54151,SOFTWARE ENGINEER,SOUTH BURLINGTON-VT,18,21.43
2017Q1,CERTIFIED,WA,3224,3910,18148.0,71210.0,367432.0,28020.0,96647.0,221478.0,5,51121,SOFTWARE ENGINEER,REDMOND-WA,2403,74.53
2017Q1,CERTIFIED,WI,415,436,12438.0,71703.0,262714.0,24876.0,77904.0,187200.0,5,54151,PROGRAMMER ANALYST,MADISON-WI,243,58.55
2017Q1,CERTIFIED,WV,55,55,15000.0,74895.0,208000.0,22277.0,123101.0,188968.0,5,62211,PULMONOLOGIST (ASSISTANT PROFESSOR OF MEDICINE),HUNTINGTON-WV,50,90.91
2017Q1,CERTIFIED,WY,12,12,20700.0,40100.0,93600.0,26960.0,65189.0,187200.0,6,61131,ASSISTANT PROFESSOR,LARAMIE-WY,10,83.33
2017Q1,CERTIFIED-WITHDRAWN,AK,1,1,46072.0,46072.0,46072.0,68806.0,68806.0,68806.0,6,61131,RESEARCH ASSISTANT PROFESSOR,FAIRBANKS-AK,1,100.0
2017Q1,CERTIFIED-WITHDRAWN,AL,9,9,19978.0,55050.0,87500.0,39957.0,64240.0,92997.0,5,54151,ASSISTANT PROFESSOR,BIRMINGHAM-AL,8,88.89
2017Q1,CERTIFIED-WITHDRAWN,AR,66,66,17616.0,64246.0,350000.0,35232.0,101349.0,187200.0,5,45291,SENIOR SOFTWARE ENGINEER,BENTONVILLE-AR,28,42.42
2017Q1,CERTIFIED-WITHDRAWN,AZ,100,100,18445.0,69877.0,250000.0,25917.0,70109.0,160943.0,5,54151,NEPHROLOGIST,CHANDLER-AZ,63,63.0
2017Q1,CERTIFIED-WITHDRAWN,CA,1515,1674,18000.0,80421.0,397500.0,28246.0,92511.0,278325.0,5,54151,SOFTWARE ENGINEER,MOUNTAIN VIEW-CA,1236,81.58
2017Q1,CERTIFIED-WITHDRAWN,CO,104,138,14950.0,53962.0,175233.0,23712.0,65739.0,152818.0,5,61131,RESEARCH ASSOCIATE,ENGLEWOOD-CO,50,48.08
2017Q1,CERTIFIED-WITHDRAWN,CT,132,132,20300.0,47578.0,200000.0,37440.0,65555.0,165360.0,5,54151,PROGRAMMER ANALYST,MANCHESTER-CT,54,40.91
2017Q1,CERTIFIED-WITHDRAWN,DC,35,37,18500.0,46105.0,212604.0,27622.0,57563.0,195208.0,5,61131,HEALTH CARE FINANCIAL AUDITOR,WASHINGTON-DC,32,91.43
2017Q1,CERTIFIED-WITHDRAWN,DE,12,12,21037.0,40472.0,78036.0,41330.0,62032.0,87048.0,5,61131,PROGRAMMER ANALYST,NEWARK-DE,10,83.33
2017Q1,CERTIFIED-WITHDRAWN,FL,219,228,13000.0,51318.0,175001.0,23317.0,65241.0,262413.0,5,54151,SOFTWARE ENGINEER,TAMPA-FL,94,42.92
2017Q1,CERTIFIED-WITHDRAWN,GA,221,246,14290.0,53324.0,262200.0,28579.0,65709.0,147846.0,5,54151,PROGRAMMER ANALYST,ATLANTA-GA,131,59.28
2017Q1,CERTIFIED-WITHDRAWN,GU,1,1,23738.0,23738.0,23738.0,39250.0,39250.0,39250.0,2,11199,AGRONOMIST,TAMUNING-GU,1,100.0
2017Q1,CERTIFIED-WITHDRAWN,HI,12,12,19848.0,43022.0,90132.0,38148.0,57921.0,94474.0,6,61131,CMB POSTDOCTORAL RESEARCH SPECIALIST,HONOLULU-HI,12,100.0
2017Q1,CERTIFIED-WITHDRAWN,IA,41,41,20010.0,63032.0,187500.0,33259.0,69380.0,178298.0,5,61131,POSTDOCTORAL RESEARCH SCHOLAR,IOWA CITY-IA,35,85.37
2017Q1,CERTIFIED-WITHDRAWN,ID,3,3,22953.0,32383.0,46695.0,40580.0,58240.0,88234.0,6,61131,LECTURER - ECONOMICS,BOISE-ID,1,33.33
2017Q1,CERTIFIED-WITHDRAWN,IL,385,392,15413.0,52592.0,287500.0,22048.0,69944.0,227178.0,5,54151,PROGRAMMER ANALYST,CHICAGO-IL,192,49.87
2017Q1,CERTIFIED-WITHDRAWN,IN,55,97,15205.0,39359.0,100000.0,16880.0,58657.0,122616.0,5,61131,ASSISTANT PROFESSOR,WEST LAFAYETTE-IN,49,89.09
2017Q1,CERTIFIED-WITHDRAWN,KS,22,22,20000.0,39128.0,100000.0,23573.0,57843.0,111946.0,6,61131,ASSISTANT PROFESSOR,MANHATTAN-KS,19,86.36
2017Q1,CERTIFIED-WITHDRAWN,KY,107,107,18000.0,40369.0,100000.0,35173.0,68598.0,101608.0,5,54151,PROGRAMMER ANALYST,LOUISVILLE-KY,8,7.48
2017Q1,CERTIFIED-WITHDRAWN,LA,22,22,17982.0,37794.0,122500.0,29390.0,48690.0,88587.0,5,61131,ASSISTANT PROFESSOR,BATON ROUGE-LA,20,90.91
2017Q1,CERTIFIED-WITHDRAWN,MA,350,350,15500.0,49530.0,267955.0,28579.0,66567.0,187200.0,5,54151,PROGRAMMER ANALYST,CAMBRIDGE-MA,290,82.86
2017Q1,CERTIFIED-WITHDRAWN,MD,131,131,19500.0,41294.0,121472.0,27622.0,57567.0,152006.0,5,54171,RESEARCH FELLOW,BALTIMORE-MD,82,62.6
2017Q1,CERTIFIED-WITHDRAWN,ME,2,2,27654.0,113827.0,200000.0,52062.0,89512.0,126963.0,6,52411,"V.P., INFORMATION TECHNOLOGY STRATEGY AND CONSULTING",PORTLAND-ME,1,50.0
2017Q1,CERTIFIED-WITHDRAWN,MI,464,478,15101.0,38567.0,247000.0,22422.0,63786.0,229112.0,5,54151,PROGRAMMER ANALYST,TROY-MI,227,48.92
2017Q1,CERTIFIED-WITHDRAWN,MN,88,89,19500.0,46284.0,140205.0,38180.0,71136.0,213118.0,5,54151,SOFTWARE DEVELOPER,EDINA-MN,70,79.55
2017Q1,CERTIFIED-WITHDRAWN,MO,81,81,15500.0,38808.0,148278.0,21100.0,61423.0,152277.0,5,54151,SOFTWARE ENGINEER,ST. LOUIS-MO,68,83.95
2017Q1,CERTIFIED-WITHDRAWN,MS,9,9,23175.0,87398.0,250000.0,28740.0,107998.0,189760.0,5,62111,GENERAL DENTIST,JACKSON-MS,8,88.89
2017Q1,CERTIFIED-WITHDRAWN,MT,1,1,36000.0,36000.0,36000.0,72000.0,72000.0,72000.0,7,61131,ASSISTANT PROFESSOR OF CIVIL ENGINEERING,BUTTE-MT,1,100.0
2017Q1,CERTIFIED-WITHDRAWN,NC,404,404,21809.0,45971.0,169900.0,36005.0,65355.0,164382.0,5,54151,SOFTWARE ENGINEER,DURHAM-NC,138,34.16
2017Q1,CERTIFIED-WITHDRAWN,ND,3,3,60000.0,83054.0,119163.0,44580.0,75686.0,91811.0,6,62211,PSYCHIATRIST,FARGO-ND,1,33.33
2017Q1,CERTIFIED-WITHDRAWN,NE,28,28,23735.0,73000.0,150000.0,40976.0,75175.0,120723.0,5,54151,SOFTWARE ENGINEER,OMAHA-NE,16,57.14
2017Q1,CERTIFIED-WITHDRAWN,NH,27,27,30160.0,49431.0,246572.0,42682.0,69103.0,143143.0,6,54151,PROGRAMMER ANALYST,NASHUA-NH,19,70.37
2017Q1,CERTIFIED-WITHDRAWN,NJ,903,947,20400.0,38591.0,222500.0,28434.0,62758.0,187200.0,5,54151,PROGRAMMER ANALYST,SOUTH PLAINFIELD-NJ,493,54.6
2017Q1,CERTIFIED-WITHDRAWN,NM,3,3,69784.0,158261.0,215000.0,69784.0,109824.0,135096.0,4,62211,PEDIATRICIAN,ALBUQUERQUE-NM,3,100.0
2017Q1,CERTIFIED-WITHDRAWN,NV,9,9,25000.0,41987.0,53123.0,44928.0,68212.0,88234.0,5,54151,SOFTWARE ENGINEER III,LAS VEGAS-NV,8,88.89
2017Q1,CERTIFIED-WITHDRAWN,NY,1344,1850,15298.0,86694.0,800000.0,24336.0,82571.0,567840.0,6,5416,SOFTWARE ENGINEER 2,NEW YORK-NY,615,45.76
2017Q1,CERTIFIED-WITHDRAWN,OH,158,197,14500.0,39501.0,140000.0,19740.0,61864.0,122450.0,5,54151,PROGRAMMER ANALYST,DUBLIN-OH,86,54.43
2017Q1,CERTIFIED-WITHDRAWN,OK,2,2,16275.0,16275.0,16275.0,32550.0,32550.0,32550.0,7,61111,MATH TEACHER,TULSA-OK,2,100.0
2017Q1,CERTIFIED-WITHDRAWN,OR,38,38,19718.0,51686.0,140498.0,35070.0,68911.0,131997.0,5,61131,ASSISTANT PROFESSOR,PORTLAND-OR,27,71.05
2017Q1,CERTIFIED-WITHDRAWN,PA,220,252,15834.0,55389.0,320000.0,26749.0,63280.0,187200.0,5,54151,PROGRAMMER ANALYST,PHILADELPHIA-PA,146,66.36
2017Q1,CERTIFIED-WITHDRAWN,PR,1,1,31128.0,31128.0,31128.0,17730.0,17730.0,17730.0,6,61131,ASSITANT PROFESSOR IN ITALIAN,SAN JUAN-PR,1,100.0
2017Q1,CERTIFIED-WITHDRAWN,RI,26,26,43784.0,121199.0,138986.0,75213.0,101447.0,113214.0,5,44611,PHARMACY MANAGER,WOONSOCKET-RI,5,19.23
2017Q1,CERTIFIED-WITHDRAWN,SC,16,16,20353.0,43630.0,119742.0,29390.0,46683.0,75171.0,5,61131,ASSISTANT PROFESSOR,CHARLESTON-SC,16,100.0
2017Q1,CERTIFIED-WITHDRAWN,SD,1,1,29120.0,29120.0,29120.0,42203.0,42203.0,42203.0,4,62211,SPEECH THERAPY PATHOLOGIST,SIOUX FALLS-SD,1,100.0
2017Q1,CERTIFIED-WITHDRAWN,TN,66,66,21000.0,51791.0,164500.0,30118.0,62949.0,153546.0,5,54171,RESEARCH ASSOCIATE POSTDOCTORAL,OAK RIDGE-TN,51,77.27
2017Q1,CERTIFIED-WITHDRAWN,TX,1228,1272,16000.0,51436.0,250000.0,22901.0,67932.0,216050.0,5,54151,PROGRAMMER ANALYST,HOUSTON-TX,845,68.81
2017Q1,CERTIFIED-WITHDRAWN,UT,27,27,21728.0,41594.0,86798.0,22464.0,65746.0,113922.0,5,54151,COMPUTER PROGRAMMER,SALT LAKE CITY-UT,21,77.78
2017Q1,CERTIFIED-WITHDRAWN,VA,444,452,18000.0,50838.0,183915.0,23691.0,69094.0,187200.0,5,54151,PROGRAMMER ANALYST,STERLING-VA,255,57.43
2017Q1,CERTIFIED-WITHDRAWN,VT,3,3,26500.0,34444.0,44250.0,49340.0,62810.0,88234.0,6,61131,ASSISTANT PROFESSOR OF SPANISH STUDIES,BURLINGTON-VT,1,33.33
2017Q1,CERTIFIED-WITHDRAWN,WA,432,509,17826.0,73661.0,235600.0,35651.0,92327.0,187990.0,5,51121,SOFTWARE ENGINEER,REDMOND-WA,347,80.32
2017Q1,CERTIFIED-WITHDRAWN,WI,75,160,20500.0,78838.0,170904.0,29640.0,60638.0,147222.0,5,61131,SOFTWARE DEVELOPER,MADISON-WI,64,85.33
2017Q1,CERTIFIED-WITHDRAWN,WV,10,10,25000.0,59582.0,87389.0,17270.0,43972.0,87422.0,6,61131,ASSISTANT PROFESSOR,MORGANTOWN-WV,10,100.0
2017Q1,CERTIFIED-WITHDRAWN,WY,3,3,22500.0,34000.0,42000.0,43638.0,51926.0,58210.0,5,61131,ASSISTANT PROFESSOR,LARAMIE-WY,3,100.0
