quarter,result,fips,app_count,worker_count,min_yr_sal,avg_yr_sal,max_yr_sal,min_pw,avg_pw,max_pw,avg_decdur,naics5,job,empcity,samest,ssst
2016Q4,CERTIFIED,22061,24,24,17500.0,31934.0,40000.0,23250.0,58846.0,76835.0,5,54151.0,PROGRAMMER ANALYST,RUSTON-LA,5,20.83
2016Q4,CERTIFIED,22071,30,30,18304.0,50673.0,133500.0,18770.0,66014.0,152443.0,5,61131,ASSISTANT PROFESSOR OF CLINICAL SURGERY,NEW ORLEANS-LA,27,90.0
2016Q4,CERTIFIED,22077,1,1,31500.0,31500.0,31500.0,50253.0,50253.0,50253.0,4,54199,DEVELOPER I,NEW ROADS-LA,1,100.0
2016Q4,CERTIFIED,22079,5,5,33418.0,256284.0,312000.0,31837.0,88482.0,119059.0,6,62142,PSYCHIATRIST,ALEXANDRIA-LA,5,100.0
2016Q4,CERTIFIED,22089,1,1,37500.0,37500.0,37500.0,63232.0,63232.0,63232.0,7,54138,QUALITY CONTROL SUPERVISOR,LULING-LA,1,100.0
2016Q4,CERTIFIED,22091,1,1,22070.0,22070.0,22070.0,44140.0,44140.0,44140.0,4,61111.0,SPECIAL EDUCATION TEACHER,GREENSBURG-LA,1,100.0
2016Q4,CERTIFIED,22097,1,1,416375.0,416375.0,416375.0,272750.0,272750.0,272750.0,6,62111,"CARDIOLOGIST, INVASIVE-INTERVENTIONAL",EUNICE-LA,1,100.0
2016Q4,CERTIFIED,22103,3,3,35000.0,69116.0,98114.0,58552.0,68390.0,88067.0,6,54133,PROJECT ENGINEER,COVINGTON-LA,3,100.0
2016Q4,CERTIFIED,22105,11,11,65000.0,185000.0,245000.0,67662.0,115209.0,187200.0,4,62111,NEPHROLOGIST,HAMMOND-LA,11,100.0
2016Q4,CERTIFIED,22107,2,2,18997.0,19930.0,20864.0,34890.0,34890.0,34890.0,6,61111.0,ELEMENTARY TEACHER,TALLULAH-LA,2,100.0
2016Q4,CERTIFIED,22109,5,5,11180.0,162839.0,343600.0,22360.0,108351.0,187200.0,5,62211.0,ASSOCIATE PHYSICIAN,THIBODAUX-LA,3,60.0
2016Q4,CERTIFIED,22119,1,1,165000.0,165000.0,165000.0,143312.0,143312.0,143312.0,7,62111,INTERNIST/NEPHROLOGIST,MINDEN-LA,1,100.0
2016Q4,CERTIFIED,22127,1,1,22500.0,22500.0,22500.0,41434.0,41434.0,41434.0,6,61131,DATABASE ARCHITECT,NATCHITOCHES-LA,1,100.0
2016Q4,CERTIFIED,23001,4,4,40000.0,117500.0,191500.0,27900.0,139170.0,187200.0,5,62211.0,LECTURER IN CLASSICAL AND MEDIEVAL STUDIES,LEWISTON-ME,4,100.0
2016Q4,CERTIFIED,23003,6,6,293600.0,300267.0,303600.0,187200.0,187200.0,187200.0,6,62111,HEMATOLOGIST/ONCOLOGIST,CARIBOU-ME,6,100.0
2016Q4,CERTIFIED,23005,37,37,25480.0,50466.0,118000.0,45219.0,72243.0,112715.0,6,54151,MS BI DEVELOPER,PORTLAND-ME,28,75.68
2016Q4,CERTIFIED,23009,12,12,17000.0,42374.0,100000.0,27477.0,49103.0,81744.0,5,54171,ASSOCIATE RESEARCH SCIENTIST,BAR HARBOR-ME,7,58.33
2016Q4,CERTIFIED,23011,3,3,30000.0,89025.0,200000.0,46259.0,60663.0,88296.0,6,61131,ASSISTANT PROFESSOR OF ARCHITECTURE,AUGUSTA-ME,3,100.0
2016Q4,CERTIFIED,23019,15,15,18545.0,68734.0,250000.0,35183.0,89145.0,253157.0,5,61131,"ASSISTANT PROFESSOR, BIOLOGY & ECOLOGY",ORONO-ME,15,100.0
2016Q4,CERTIFIED,23023,2,2,56500.0,56500.0,56500.0,50253.0,50253.0,50253.0,6,33911,"FHC, INC.",BOWDOIN-ME,2,100.0
2016Q4,CERTIFIED,23027,3,3,32500.0,32500.0,32500.0,64210.0,64210.0,64210.0,6,33993,"MANAGER, COMPUTER SYSTEMS AND WEB DEVELOPMENT",STOCKTON SPRINGS-ME,3,100.0
2016Q4,CERTIFIED,23031,2,2,31096.0,56048.0,81000.0,42940.0,51370.0,59800.0,6,61131.0,OCEANOGRAPHIC SOFTWARE DEVELOPER,KENNEBUNK-ME,1,50.0
2016Q4,CERTIFIED,24001,8,8,18582.0,35143.0,46000.0,37160.0,53380.0,72800.0,6,61131,OCCUPATIONAL THERAPIST,FROSTBURG-MD,8,100.0
2016Q4,CERTIFIED,24003,74,75,27071.0,64202.0,217763.0,38917.0,92351.0,191526.0,5,54161.0,TECHNICAL ANALYST,HANOVER-MD,31,41.89
2016Q4,CERTIFIED,24005,133,133,14810.0,64892.0,250000.0,28038.0,75330.0,154523.0,5,54151.0,PROGRAMMER ANALYST,OWINGS MILLS-MD,88,66.17
2016Q4,CERTIFIED,24009,1,1,52745.0,52745.0,52745.0,99112.0,99112.0,99112.0,6,51111,SENIOR DATABASE ADMINISTRATOR,PRINCE FREDERICK-MD,1,100.0
2016Q4,CERTIFIED,24013,1,1,104000.0,104000.0,104000.0,50398.0,50398.0,50398.0,6,62121,ENDODONTIST,FINKSBURG-MD,1,100.0
2016Q4,CERTIFIED,24015,1,1,88550.0,88550.0,88550.0,78603.0,78603.0,78603.0,6,33911,QUALITY ASSURANCE ENGINEER II,ELKTON-MD,1,100.0
2016Q4,CERTIFIED,24017,2,2,37440.0,46800.0,56160.0,48443.0,55754.0,63066.0,6,62211,LEAD CLINICAL DIETICIAN SPECIALIST,LAPLATA-MD,2,100.0
2016Q4,CERTIFIED,24021,16,16,23750.0,46568.0,101015.0,45635.0,73418.0,137851.0,5,54171.0,SCIENTIST I,FREDERICK-MD,16,100.0
2016Q4,CERTIFIED,24025,2,2,24700.0,47350.0,70000.0,37461.0,68152.0,98842.0,6,5191,BUSINESS DEVELOPMENT MANAGER,BEL AIR-MD,2,100.0
2016Q4,CERTIFIED,24027,157,163,19500.0,48973.0,131500.0,37461.0,80887.0,179400.0,5,54151.0,PROGRAMMER ANALYST,COLUMBIA-MD,67,42.68
2016Q4,CERTIFIED,24031,3429,3435,15000.0,75302.0,179050.0,29890.0,65780.0,247978.0,5,54151.0,DEVELOPER,ROCKVILLE-MD,286,8.34
2016Q4,CERTIFIED,24033,144,159,20000.0,50782.0,215555.0,30888.0,69860.0,139339.0,5,61131.0,POST-DOCTORAL ASSOCIATE,COLLEGE PARK-MD,113,78.47
2016Q4,CERTIFIED,24037,1,1,70000.0,70000.0,70000.0,54820.0,54820.0,54820.0,4,61111.0,SCIENCE TEACHER,LEONARDTOWN-MD,1,100.0
2016Q4,CERTIFIED,24039,3,3,26295.0,38840.0,55500.0,52590.0,67962.0,90875.0,6,61131,ASSISTANT PROFESSOR - PHYSICS,PRINCESS ANNE-MD,3,100.0
2016Q4,CERTIFIED,24041,6,6,29000.0,32587.0,34507.0,51750.0,57581.0,61651.0,5,54199,PHYSICAL THERAPIST,EASTON-MD,6,100.0
2016Q4,CERTIFIED,24045,6,6,31230.0,47885.0,56493.0,54454.0,83343.0,108971.0,6,44611,PHARMACIST MANAGER,SALISBURY-MD,6,100.0
2016Q4,CERTIFIED,24047,4,4,105257.0,109385.0,112757.0,93538.0,95020.0,95514.0,5,31161,SENIOR SYSTEMS ANALYST SAP PI MIDDLEWARE,SALISBURY-MD,4,100.0
2016Q4,CERTIFIED,24510,215,215,17278.0,45554.0,295625.0,29536.0,69941.0,210413.0,5,61131.0,POSTDOCTORAL FELLOW,BALTIMORE-MD,176,81.86
2016Q4,CERTIFIED,25001,7,7,25854.0,66336.0,118500.0,51314.0,69951.0,93330.0,6,51821,SENIOR MIGRATION CONSULTANT,SOUTH HARWICH-MA,4,57.14
2016Q4,CERTIFIED,25003,12,12,14300.0,46206.0,182117.0,20363.0,63587.0,179234.0,5,62211.0,YOUTH DEVELOPMENT COUNSELOR,PITTSFIELD-MA,12,100.0
2016Q4,CERTIFIED,25005,14,14,24554.0,49338.0,86000.0,49107.0,77148.0,115357.0,5,33451,PROCESS DESIGN ENGINEER,ATTLEBORO-MA,13,92.86
2016Q4,CERTIFIED,25009,130,130,24365.0,85628.0,275000.0,40290.0,99110.0,210870.0,5,54151,HOSPITALIST,ANDOVER-MA,77,59.23
2016Q4,CERTIFIED,25011,1,1,47844.0,47844.0,47844.0,81058.0,81058.0,81058.0,6,62111,LIMITED LICENSE DENTIST,GREENFIELD-MA,1,100.0
2016Q4,CERTIFIED,25013,48,48,23500.0,123858.0,329680.0,29494.0,120942.0,226200.0,5,62111.0,HOSPITALIST,SPRINGFIELD-MA,45,93.75
2016Q4,CERTIFIED,25015,16,16,19250.0,40811.0,96000.0,23180.0,77647.0,192000.0,6,61131.0,POST DOCTORAL RESEARCH ASSOCIATE,AMHERST-MA,15,93.75
2016Q4,CERTIFIED,25017,1155,1169,18356.0,64188.0,375000.0,34986.0,82086.0,222872.0,5,54151.0,SENIOR SOFTWARE DEVELOPER,CAMBRIDGE-MA,679,58.79
2016Q4,CERTIFIED,25021,304,304,16557.0,63440.0,150000.0,24003.0,77362.0,161242.0,5,54151.0,SOFTWARE ENGINEER,BOSTON-MA,246,80.92
2016Q4,CERTIFIED,25023,45,45,29500.0,54214.0,123872.0,25334.0,73576.0,207688.0,5,54151.0,SPANISH PRESCHOOL TEACHER,HINGHAM-MA,29,64.44
2016Q4,CERTIFIED,25025,943,965,18699.0,79162.0,350000.0,27414.0,80901.0,267800.0,5,54151.0,SOFTWARE DEVELOPER,BOSTON-MA,438,46.45
2016Q4,CERTIFIED,25027,495,497,20602.0,48438.0,232804.0,29078.0,72988.0,219523.0,5,54151,LEAD CONSULTANT,WESTBOROUGH-MA,324,65.45
2016Q4,CERTIFIED,26005,7,7,23750.0,68888.0,98194.0,35110.0,78428.0,103085.0,6,33639,DEVELOPMENT SCIENTIST,ZEELAND-MI,5,71.43
2016Q4,CERTIFIED,26009,1,1,55526.0,55526.0,55526.0,111051.0,111051.0,111051.0,7,44611,PHARMACIST,ELK RAPIDS-MI,1,100.0
2016Q4,CERTIFIED,26015,1,1,52500.0,52500.0,52500.0,83242.0,83242.0,83242.0,6,32551,DIRECTOR OF TECHNOLOGY,CALEDONIA-MI,1,100.0
2016Q4,CERTIFIED,26017,2,2,28558.0,35529.0,42500.0,55245.0,56181.0,57117.0,6,61131,ASSISTANT PROFESSOR OF MECHANICAL ENGINEERING,BAY CITY-MI,2,100.0
2016Q4,CERTIFIED,26021,20,20,15101.0,52617.0,224875.0,22422.0,73076.0,152630.0,5,33522.0,GIS SENIOR ANALYST,BENTON HARBOR-MI,19,95.0
2016Q4,CERTIFIED,26025,8,8,26500.0,57931.0,106000.0,50086.0,84547.0,198952.0,6,31123,QUALITY ENGINEER / PROGRAM MANAGER,BATTLE CREEK-MI,8,100.0
2016Q4,CERTIFIED,26033,2,3,34500.0,34500.0,34500.0,58947.0,62212.0,65478.0,6,62211,PHYSICAL THERAPIST,SAULT STE. MARIE-MI,2,100.0
2016Q4,CERTIFIED,26045,2,2,46650.0,50325.0,54000.0,66248.0,75379.0,84510.0,6,54151,TECHNICAL PROJECT MANAGER,LANSING-MI,2,100.0
2016Q4,CERTIFIED,26049,4,4,77525.0,175863.0,350286.0,36690.0,114062.0,150072.0,6,62111,ASSISTANT PROFESSOR OF PHYSICS,FLINT-MI,4,100.0
2016Q4,CERTIFIED,26055,2,2,80000.0,80000.0,80000.0,62088.0,62088.0,62088.0,6,62211,PHYSICAL THERAPIST,TRAVERSE CITY-MI,2,100.0
2016Q4,CERTIFIED,26061,8,8,27000.0,40031.0,61250.0,48942.0,69386.0,87087.0,5,61131,ASSISTANT PROFESSOR,HOUGHTON-MI,8,100.0
2016Q4,CERTIFIED,26063,1,1,40000.0,40000.0,40000.0,46363.0,46363.0,46363.0,4,11212,DAIRY FARM MANAGER,PORT HOPE-MI,1,100.0
2016Q4,CERTIFIED,26065,75,75,19105.0,47357.0,128016.0,29160.0,63326.0,113152.0,5,61131,RESEARCH ASSOCIATE,EAST LANSING-MI,62,82.67
2016Q4,CERTIFIED,26073,3,3,26500.0,31410.0,38230.0,26395.0,40778.0,51438.0,6,61131,WEB DEVELOPER/PROGRAMMER III,MOUNT PLEASANT-MI,3,100.0
2016Q4,CERTIFIED,26075,18,18,24638.0,66115.0,312000.0,49275.0,81294.0,181293.0,6,62161,PHYSICAL THERAPIST,JACKSON-MI,10,55.56
2016Q4,CERTIFIED,26077,24,24,23750.0,48082.0,116750.0,41350.0,76763.0,123968.0,5,33911,PACKAGING ENGINEER,PORTAGE-MI,20,83.33
2016Q4,CERTIFIED,26081,61,62,20800.0,60014.0,225000.0,38022.0,85367.0,229112.0,5,54151,COMPUTER PROGRAMMER,GRAND RAPIDS-MI,34,55.74
2016Q4,CERTIFIED,26087,1,1,49318.0,49318.0,49318.0,40880.0,40880.0,40880.0,7,61111.0,CHINESE LANGUAGE TEACHER,OXFORD-MI,1,100.0
2016Q4,CERTIFIED,26091,12,12,30000.0,31875.0,34500.0,47611.0,61710.0,68786.0,5,54151,SYSTEMS ANALYST,SALINE-MI,12,100.0
2016Q4,CERTIFIED,26093,2,2,96000.0,99342.0,102684.0,90896.0,93132.0,95368.0,6,54151,MECHANICAL ENGINEER IV,BRIGHTON-MI,1,50.0
2016Q4,CERTIFIED,26099,55,55,24586.0,56059.0,98070.0,30638.0,68033.0,121555.0,5,54151,PROGRAMMER ANALYST,TROY-MI,37,67.27
2016Q4,CERTIFIED,26103,1,1,27722.0,27722.0,27722.0,42963.0,42963.0,42963.0,6,61131.0,ASSISTANT PROFESSOR,MARQUETTE-MI,1,100.0
2016Q4,CERTIFIED,26107,1,1,48500.0,48500.0,48500.0,62330.0,62330.0,62330.0,7,61131.0,ASSISTANT PROFESSOR OF PHARMACY,BIG RAPIDS-MI,1,100.0
2016Q4,CERTIFIED,26111,3,3,92388.0,131054.0,175380.0,73819.0,96713.0,111426.0,5,54171,ASSOCIATE RESEARCH SCIENTIST,MIDLAND-MI,1,33.33
2016Q4,CERTIFIED,26115,2,2,56750.0,68375.0,80000.0,63190.0,104042.0,144893.0,6,62111,PEDIATRICIAN,MONROE-MI,2,100.0
2016Q4,CERTIFIED,26123,1,1,75000.0,75000.0,75000.0,61006.0,61006.0,61006.0,6,31199,MICROBIOLOGIST,FREMONT-MI,1,100.0
2016Q4,CERTIFIED,26125,2968,3102,20394.0,43152.0,345000.0,24128.0,73202.0,188989.0,5,54151.0,PROGRAMMER ANALYST,TROY-MI,775,26.11
2016Q4,CERTIFIED,26139,5,5,26998.0,47508.0,100510.0,38520.0,60189.0,91021.0,5,61131,VISITING FACULTY - MECHANICAL ENGINEERING,ALLENDALE-MI,5,100.0
2016Q4,CERTIFIED,26145,13,13,15600.0,71643.0,275000.0,24190.0,95202.0,180627.0,5,62211,PHYSICAL THERAPIST,SAGINAW-MI,13,100.0
2016Q4,CERTIFIED,26149,1,1,31200.0,31200.0,31200.0,47424.0,47424.0,47424.0,6,33351,MECHANICAL ENGINEER 1D,STURGIS-MI,1,100.0
2016Q4,CERTIFIED,26155,1,1,34000.0,34000.0,34000.0,61402.0,61402.0,61402.0,7,33639,QUALITY ENGINEER,FOWLERVILLE-MI,1,100.0
2016Q4,CERTIFIED,26161,324,327,17254.0,38648.0,599997.0,26582.0,61698.0,139307.0,5,54151,PROGRAMMER ANALYST,ANN ARBOR-MI,147,45.37
2016Q4,CERTIFIED,26163,482,505,11830.0,57741.0,263500.0,21278.0,74536.0,226574.0,5,54151.0,SOFTWARE DEVELOPER,DETROIT-MI,360,74.69
2016Q4,CERTIFIED,27003,24,24,39535.0,67326.0,110146.0,38771.0,86897.0,124904.0,6,33451,ASSOC. PACKAGING ENGINEER,MINNEAPOLIS-MN,11,45.83
2016Q4,CERTIFIED,27009,1,1,45000.0,45000.0,45000.0,73299.0,73299.0,73299.0,4,54151,SENIOR BUSINESS DEVELOPMENT MANAGER,SARTELL-MN,1,100.0
2016Q4,CERTIFIED,27013,1,1,50750.0,50750.0,50750.0,84926.0,84926.0,84926.0,6,3231,SENIOR SOFTWARE ENGINEER,NORTH MANKATO-MN,1,100.0
2016Q4,CERTIFIED,27019,5,5,40000.0,60505.0,87599.0,68037.0,87073.0,107224.0,5,3261,QUALITY PROJECT MANAGER,CHASKA-MN,2,40.0
2016Q4,CERTIFIED,27025,1,1,23815.0,23815.0,23815.0,45885.0,45885.0,45885.0,4,62322,ADDICTION COUNSELOR,CENTER CITY-MN,1,100.0
2016Q4,CERTIFIED,27027,3,3,21394.0,41151.0,52520.0,41642.0,63776.0,99080.0,6,61131,COUNSELING PSYCHOLOGIST,MOORHEAD-MN,3,100.0
2016Q4,CERTIFIED,27029,1,1,41420.0,41420.0,41420.0,73902.0,73902.0,73902.0,7,33611,SENIOR DESIGN ENGINEER,BAGLEY-MN,1,100.0
2016Q4,CERTIFIED,27035,1,1,205000.0,205000.0,205000.0,220875.0,220875.0,220875.0,5,62211,HEMATOLOGIST/ONCOLOGIST,BRAINERD-MN,1,100.0
2016Q4,CERTIFIED,27037,52,52,31500.0,49791.0,116132.0,45864.0,78443.0,127421.0,5,54151,PROGRAMMER ANALYST/JAVA,EAGAN-MN,38,73.08
2016Q4,CERTIFIED,27053,422,430,15000.0,71960.0,307626.0,27380.0,85636.0,265253.0,5,54151.0,SENIOR ENGINEER,MINNEAPOLIS-MN,308,72.99
2016Q4,CERTIFIED,27067,1,1,327974.0,327974.0,327974.0,187200.0,187200.0,187200.0,6,62211,MEDICAL ONCOLOGIST,WILLMAR-MN,1,100.0
2016Q4,CERTIFIED,27083,1,1,37525.0,37525.0,37525.0,75050.0,75050.0,75050.0,6,61131.0,ASSISTANT PROFESSOR OF CULINOLOGY,MARSHALL-MN,1,100.0
2016Q4,CERTIFIED,27103,3,3,29621.0,59530.0,75000.0,53685.0,62081.0,73316.0,5,61131,"ASSISTANT PROFESSOR, ELECTRICAL/COMPUTER ENGINEERING/TECH.",MANKATO-MN,3,100.0
2016Q4,CERTIFIED,27109,69,69,21846.0,52555.0,342940.0,36421.0,69922.0,258710.0,5,61131,RESEARCH FELLOW,ROCHESTER-MN,58,84.06
2016Q4,CERTIFIED,27119,1,1,94869.0,94869.0,94869.0,189738.0,189738.0,189738.0,6,62121,DENTIST,FOSSTON-MN,1,100.0
2016Q4,CERTIFIED,27123,58,58,18720.0,54617.0,295795.0,36629.0,82069.0,216590.0,5,54151.0,SOFTWARE ENGINEER,ST. PAUL-MN,38,65.52
2016Q4,CERTIFIED,27127,2,2,37500.0,37500.0,37500.0,60778.0,67350.0,73923.0,6,23611,SALES MANAGERS,REDWOOD FALLS-MN,2,100.0
2016Q4,CERTIFIED,27131,2,2,55940.0,72220.0,88500.0,51880.0,66198.0,80517.0,6,61131,ASSISTANT PROFESSOR OF COMPUTER SCIENCE (VISITING),NORTHFIELD-MN,2,100.0
2016Q4,CERTIFIED,27137,3,3,32895.0,81132.0,163000.0,39187.0,49781.0,65790.0,5,62211,INTERVENTIONAL PAIN SPECIALTY PHYSICIAN,DULUTH-MN,3,100.0
2016Q4,CERTIFIED,27139,2,2,38958.0,60208.0,81458.0,77917.0,77917.0,77917.0,5,54151,SOFTWARE DEVELOPER II,SHAKOPEE-MN,2,100.0
2016Q4,CERTIFIED,27145,5,5,28928.0,125071.0,240000.0,57855.0,126759.0,187200.0,6,62111,PHYSICIAN - ONCOLOGIST,ST. CLOUD-MN,5,100.0
2016Q4,CERTIFIED,27149,3,3,24250.0,46750.0,85000.0,40851.0,60022.0,98176.0,6,11212,ANIMAL SCIENTIST,MORRIS-MN,3,100.0
2016Q4,CERTIFIED,27163,7,7,15000.0,50792.0,132594.0,27333.0,63004.0,129688.0,5,61111.0,SENIOR SAP PROJECT MANAGER III,FOREST LAKE-MN,5,71.43
2016Q4,CERTIFIED,28015,1,1,122304.0,122304.0,122304.0,187200.0,187200.0,187200.0,4,62111,PHYSICIAN,GREENWOOD-MS,1,100.0
2016Q4,CERTIFIED,28021,1,1,26750.0,26750.0,26750.0,51550.0,51550.0,51550.0,6,61111.0,HIGH SCHOOL PHYSICS TEACHER,PORT GIBSON-MS,1,100.0
2016Q4,CERTIFIED,28023,1,1,23140.0,23140.0,23140.0,46280.0,46280.0,46280.0,6,61111.0,SECONDARY SCHOOL TEACHER (MATHEMATICS),HEIDELBERG-MS,1,100.0
2016Q4,CERTIFIED,28025,1,1,37500.0,37500.0,37500.0,59717.0,59717.0,59717.0,4,32518,SENIOR RESEARCH ASSOCIATE CHEMIST,WEST POINT-MS,1,100.0
2016Q4,CERTIFIED,28035,7,7,17500.0,36500.0,62500.0,31886.0,50634.0,71590.0,6,61131,ASSISTANT PROFESSOR,HATTIESBURG-MS,7,100.0
2016Q4,CERTIFIED,28049,20,20,18002.0,56246.0,250000.0,22298.0,68544.0,183467.0,6,61131,ASSISTANT PROFESSOR,JACKSON-MS,19,95.0
2016Q4,CERTIFIED,28053,1,1,23840.0,23840.0,23840.0,35300.0,35300.0,35300.0,4,61111.0,SPECIAL EDUCATION TEACHER,YAZOO CITY-MS,1,100.0
2016Q4,CERTIFIED,28059,1,1,28526.0,28526.0,28526.0,37856.0,37856.0,37856.0,6,71329,TECHNICAL OPERATIONS MANAGER,GAUTIER-MS,1,100.0
2016Q4,CERTIFIED,28067,6,6,17586.0,57347.0,120000.0,33155.0,88201.0,187200.0,4,61121.0,PHYSICS INSTRUCTOR,ELLISVILLE-MS,6,100.0
2016Q4,CERTIFIED,28071,5,5,18668.0,40644.0,83409.0,37336.0,46546.0,56770.0,6,61131,POSTDOCTORAL RESEARCH ASSOCIATE,UNIVERSITY-MS,5,100.0
2016Q4,CERTIFIED,28073,4,4,43000.0,56500.0,85000.0,50419.0,61417.0,69888.0,5,54151,SOFTWARE QA ENGINEER,HATTIESBURG-MS,4,100.0
2016Q4,CERTIFIED,28075,1,1,36000.0,36000.0,36000.0,59238.0,59238.0,59238.0,4,33999,MANAGER-INTERNATIONAL OPERATIONS,MERIDIAN-MS,1,100.0
2016Q4,CERTIFIED,28081,1,1,58760.0,58760.0,58760.0,113651.0,113651.0,113651.0,6,44611,RELIEF PHARMACIST,TUPELO-MS,1,100.0
2016Q4,CERTIFIED,28087,1,1,24000.0,24000.0,24000.0,46072.0,46072.0,46072.0,7,62111,FELLOW,COLUMBUS-MS,1,100.0
2016Q4,CERTIFIED,28089,2,2,18500.0,40240.0,61980.0,32510.0,73684.0,114858.0,6,21111,GEOPHYSICIST,CANTON-MS,1,50.0
2016Q4,CERTIFIED,28091,1,2,19286.0,19286.0,19286.0,38573.0,38573.0,38573.0,6,61111.0,SPECIAL EDUCATION TEACHER,TYLERTOWN-MS,1,100.0
2016Q4,CERTIFIED,28105,4,4,15000.0,29750.0,44000.0,26270.0,40250.0,54829.0,6,61131,ASSISTANT PROFESSOR,MISS. STATE-MS,4,100.0
2016Q4,CERTIFIED,28107,1,1,39000.0,39000.0,39000.0,75483.0,75483.0,75483.0,5,54151,SENIOR SOFTWARE QUALITY ANALYST,OXFORD-MS,1,100.0
2016Q4,CERTIFIED,28121,2,2,25844.0,36672.0,47500.0,42557.0,57294.0,72030.0,6,52411,ACCOUNTING ANALYST,FLOWOOD-MS,2,100.0
2016Q4,CERTIFIED,28133,6,6,17245.0,30471.0,52675.0,34490.0,41048.0,47190.0,6,61111.0,SPECIAL EDUCATION TEACHER,INDIANOLA-MS,6,100.0
2016Q4,CERTIFIED,28143,1,1,40000.0,40000.0,40000.0,53768.0,53768.0,53768.0,7,33121,MANUFACTURING ENGINEER,ROBINSONVILLE-MS,1,100.0
2016Q4,CERTIFIED,29001,3,3,58240.0,59413.0,60000.0,52707.0,84204.0,99953.0,6,61131,ASSISTANT PROFESSOR OF PROSTHODONTICS,KIRKSVILLE-MO,3,100.0
2016Q4,CERTIFIED,29009,1,1,25428.0,25428.0,25428.0,33426.0,33426.0,33426.0,6,61111.0,SECONDARY TEACHER,MONETT-MO,1,100.0
2016Q4,CERTIFIED,29019,26,26,14997.0,50093.0,270000.0,27955.0,63960.0,147080.0,5,61131,PROGRAMMER ANALYST - MAINFRAME,COLUMBIA-MO,20,76.92
2016Q4,CERTIFIED,29021,5,5,22942.0,243548.0,490000.0,42806.0,105864.0,187200.0,6,32541,"PHYSICIAN, ONCOLOGIST AND HEMATOLOGIST",ST. JOSEPH-MO,3,60.0
2016Q4,CERTIFIED,29023,2,6,155381.0,235250.0,315118.0,70762.0,124000.0,177237.0,7,62111,PHYSICIAN (HEMATOLOGY/ONCOLOGY),POPLAR BLUFF-MO,2,100.0
2016Q4,CERTIFIED,29031,3,3,23500.0,33926.0,50813.0,40310.0,44103.0,46000.0,5,61131.0,ASSISTANT PROFESSOR,CAPE GIRARDEAU-MO,3,100.0
2016Q4,CERTIFIED,29047,10,10,21320.0,51718.0,86320.0,42370.0,83587.0,156686.0,6,23899.0,ASSISTANT PROFESSOR OF PASTORAL CARE AND COUNSELING,KANSAS CITY-MO,9,90.0
2016Q4,CERTIFIED,29051,3,3,35000.0,41667.0,52500.0,59883.0,76703.0,96824.0,6,54151,SR. PROGRAMMER ANALYST,JEFFERSON CITY-MO,3,100.0
2016Q4,CERTIFIED,29065,2,2,175000.0,175000.0,175000.0,224682.0,224682.0,224682.0,6,62111,ONCOLOGIST/HEMATOLOGIST,ROLLA-MO,2,100.0
2016Q4,CERTIFIED,29071,23,23,30000.0,46180.0,121000.0,47944.0,70549.0,110614.0,5,54151,PROGRAMMER ANALYST,CHESTERFIELD-MO,8,34.78
2016Q4,CERTIFIED,29077,15,15,17500.0,57050.0,213664.0,33758.0,77306.0,187200.0,5,61131,INSTRUCTOR--ART AND GRAPHIC DESIGN,SPRINGFIELD-MO,14,93.33
2016Q4,CERTIFIED,29095,108,108,18782.0,63424.0,308000.0,35460.0,81283.0,241925.0,5,54151.0,SOFTWARE ENGINEER,KANSAS CITY-MO,90,83.33
2016Q4,CERTIFIED,29097,3,3,24679.0,81969.0,121368.0,49358.0,85120.0,117936.0,6,32412,SENIOR .NET WEB DEVELOPER,JOPLIN-MO,2,66.67
2016Q4,CERTIFIED,29101,8,8,30096.0,41418.0,57500.0,48110.0,75894.0,114795.0,6,61131,ASSISTANT PROFESSOR,WARRENSBURG-MO,4,50.0
2016Q4,CERTIFIED,29115,1,1,90000.0,90000.0,90000.0,80538.0,80538.0,80538.0,6,51113,WEBLOGIC ADMINISTRATOR/DEVELOPER,MARCELINE-MO,1,100.0
2016Q4,CERTIFIED,29129,4,4,49994.0,49994.0,49994.0,40414.0,40414.0,40414.0,7,11221.0,PRODUCTION TECHNICAL TRAINER,PRINCETON-MO,4,100.0
2016Q4,CERTIFIED,29145,2,2,118600.0,171464.0,224328.0,146682.0,169156.0,191630.0,5,62111,HEMATOLOGIST/ONCOLOGIST,JOPLIN-MO,2,100.0
2016Q4,CERTIFIED,29147,6,6,17698.0,31142.0,36878.0,30160.0,44838.0,62030.0,6,61131,ASSISTANT PROFESSOR OF COMPUTER SCIENCE,MARYVILLE-MO,6,100.0
2016Q4,CERTIFIED,29159,1,1,17430.0,17430.0,17430.0,34860.0,34860.0,34860.0,6,6113,ATHLETIC DIRECTOR,MARSHALL-MO,1,100.0
2016Q4,CERTIFIED,29161,9,9,21000.0,33279.0,43000.0,39062.0,60025.0,76777.0,6,61131,ASSISTANT PROFESSOR,ROLLA-MO,9,100.0
2016Q4,CERTIFIED,29167,2,2,36500.0,39263.0,42026.0,31133.0,57593.0,84053.0,6,23899,COMPUTER PROGRAMMER/CONFIGURER 2,BOLIVAR-MO,1,50.0
2016Q4,CERTIFIED,29183,15,15,30000.0,37741.0,48100.0,53740.0,72495.0,95805.0,6,54151,COMPUTER PROGRAMMER,SAINT PETERS-MO,14,93.33
